Cod_IBGE;concessionaria;ano_do_pnv_snv;rodovia_uf;municipio;sentido;km_m_inicial;latitude_inicial;latitude_final;km_m_final;longitude_inicial;longitude_final
3118601;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Contagem;Crescente/Decrescente;478,201;-19,961249;-19,959007;481,9;-44,037403;-44,069325
3106705;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Betim;Crescente/Decrescente;481,901;-19,959007;-20,039118;506,4;-44,069325;-44,256533
3162922;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;São Joaquim de Bicas;Crescente/Decrescente;506,401;-20,039118;-20,060577;510,9;-44,256533;-44,291346
3130101;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Igarapé;Crescente/Decrescente;510,901;-20,060577;-20,117748;520,9;-44,291346;-44,302702
3109006;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Brumadinho;Crescente/Decrescente;520,901;-20,117748;-20,162374;529,8;-44,302702;-44,346589
3155306;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Rio Manso;Crescente/Decrescente;529,801;-20,162374;-20,16307;530,35;-44,346589;-44,351514
3133709;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Itatiaiuçu;Crescente/Decrescente;530,351;-20,16307;-20,269841;546;-44,351514;-44,424374
3155306;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Rio Manso;Crescente/Decrescente;546,001;-20,269841;-20,291459;549;-44,424374;-44,436505
3133709;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Itatiaiuçu;Crescente/Decrescente;549,001;-20,291459;-20,299968;550,1;-44,436505;-44,441244
3132206;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Itaguara;Crescente/Decrescente;550,101;-20,299968;-20,465132;577,3;-44,441244;-44,577584
3114501;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Carmópolis de Minas;Crescente/Decrescente;577,301;-20,465132;-20,610337;602,1;-44,577584;-44,735001
3145604;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Oliveira;Crescente/Decrescente;602,101;-20,610337;-20,85886;634,85;-44,735001;-44,836666
3159902;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Santo Antônio do Amparo;Crescente/Decrescente;634,851;-20,85886;-21,041685;664,6;-44,836666;-45,000712
3149903;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Perdões;Crescente/Decrescente;664,601;-21,041685;-21,129227;680,2;-45,000712;-45,101079
3154705;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Ribeirão Vermelho;Crescente/Decrescente;680,201;-21,129227;-21,13433;680,85;-45,101079;-45,104155
3149903;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Perdões;Crescente/Decrescente;680,851;-21,13433;-21,155972;683,65;-45,104155;-45,114804
3154705;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Ribeirão Vermelho;Crescente/Decrescente;683,651;-21,155972;-21,168171;685,6;-45,114804;-45,126527
3138203;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Lavras;Crescente/Decrescente;685,601;-21,168171;-21,329983;706,82;-45,126527;-45,170002
3144607;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Nepomuceno;Crescente/Decrescente;706,821;-21,329983;-21,356189;710,37;-45,170002;-45,183921
3113909;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Carmo da Cachoeira;Crescente/Decrescente;710,371;-21,356189;-21,552263;736,45;-45,183921;-45,244597
3169307;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Três Corações;Crescente/Decrescente;736,451;-21,552263;-21,704261;761,45;-45,244597;-45,369685
3110905;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Campanha;Crescente/Decrescente;761,451;-21,704261;-21,836371;783,75;-45,369685;-45,507142
3162005;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;São Gonçalo do Sapucaí;Crescente/Decrescente;783,751;-21,836371;-21,98665;808,15;-45,507142;-45,652743
3113602;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Careaçu;Crescente/Decrescente;808,151;-21,98665;-22,108592;827,14;-45,652743;-45,741583
3164407;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;São Sebastião da Bela Vista;Crescente/Decrescente;827,141;-22,108592;-22,212473;846,65;-45,741583;-45,867524
3152501;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Pouso Alegre;Crescente/Decrescente;846,651;-22,212473;-22,406545;872,13;-45,867524;-45,96088
3124500;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Estiva;Crescente/Decrescente;872,131;-22,406545;-22,519389;887,3;-45,96088;-46,022134
3110608;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Cambuí;Crescente/Decrescente;887,301;-22,519389;-22,685864;908,9;-46,022134;-46,102572
3110509;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Camanducaia;Crescente/Decrescente;908,901;-22,685864;-22,770253;924,7;-46,102572;-46,19575
3133600;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Itapeva;Crescente/Decrescente;924,701;-22,770253;-22,78769;931,3;-46,19575;-46,242426
3125101;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Extrema;Crescente/Decrescente;931,301;-22,78769;-22,879699;949,9;-46,242426;-46,373263
3556354;AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;Vargem;Crescente/Decrescente;0;-22,879699;-22,927385;11,5;-46,373263;-46,458476
3507605;AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;Bragança Paulista;Crescente/Decrescente;11,501;-22,927385;-23,021164;25,5;-46,458476;-46,530602
3504107;AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;Atibaia;Crescente/Decrescente;25,501;-23,021164;-23,23618;52,9;-46,530602;-46,600757
3528502;AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;Mairiporã;Crescente/Decrescente;52,901;-23,23618;-23,356818;71,6;-46,600757;-46,548991
3550308;AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;São Paulo;Crescente/Decrescente;71,601;-23,356818;-23,470464;86,8;-46,548991;-46,566752
3518800;AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;Guarulhos;Crescente/Decrescente;86,801;-23,470464;-23,499806;90,4;-46,566752;-46,559344
3106705;AUTOPISTA FERNÃO DIAS;2007;Contorno/MG;Betim;Crescente/Decrescente;0;-19,959249;-19,993329;7,4;-44,153744;-44,207884
3528502;AUTOPISTA FERNÃO DIAS;2007;Alça 1/SP;Mairiporã;Decrescente;68,15;-23,343509;-23,337712;67,5;-46,572572;-46,574885
3118601;AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;Contagem;Crescente/Decrescente;477,2;-19,957645;-19,961249;478,2;-44,029699;-44,037403
3301009;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Campos dos Goytacazes;Crescente/Decrescente;0;-21,222705;-22,053893;123,63;-41,309549;-41,683453
3301405;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Conceição de Macabu;Crescente/Decrescente;123,631;-22,053893;-22,070236;125,48;-41,683453;-41,686262
3304151;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Quissamã;Crescente/Decrescente;125,481;-22,070236;-22,108199;129,84;-41,686262;-41,693676
3301405;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Conceição de Macabu;Crescente/Decrescente;129,841;-22,108199;-22,120057;131,62;-41,693676;-41,705373
3300936;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Carapebus;Crescente/Decrescente;131,621;-22,120057;-22,201886;143,625;-41,705373;-41,750073
3302403;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Macaé;Crescente/Decrescente;143,626;-22,201886;-22,267085;157,14;-41,750073;-41,859855
3301405;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Conceição de Macabu;Crescente/Decrescente;157,141;-22,267085;-22,277967;159,08;-41,859855;-41,872619
3302403;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Macaé;Crescente/Decrescente;159,081;-22,277967;-22,399278;178,955;-41,872619;-41,996127
3304524;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Rio das Ostras;Crescente/Decrescente;178,956;-22,399278;-22,425912;182,81;-41,996127;-42,01441
3304524;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Rio das Ostras;Crescente;182,811;-22,425912;-22,42831;183,535;-42,01441;-42,021002
3301306;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Casimiro de Abreu;Decrescente;182,811;-22,425912;-22,42831;183,535;-42,01441;-42,021002
3301306;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Casimiro de Abreu;Crescente/Decrescente;183,535;-22,42831;-22,498397;214,26;-42,021002;-42,267365
3305604;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Silva Jardim;Crescente/Decrescente;214,261;-22,498397;-22,680332;251,31;-42,267365;-42,52748
3304300;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Rio Bonito;Crescente/Decrescente;251,311;-22,680332;-22,728667;271,83;-42,52748;-42,699589
3305752;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Tanguá;Crescente/Decrescente;271,831;-22,728667;-22,739346;278,53;-42,699589;-42,763384
3305752;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Tanguá;Decrescente;278,531;-22,739346;-22,736895;282,115;-42,763384;-42,797792
3301900;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Itaboraí;Crescente;278,531;-22,739346;-22,736895;282,115;-42,763384;-42,797792
3301900;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Itaboraí;Crescente/Decrescente;282,116;-22,736895;-22,774958;299,29;-42,797792;-42,941507
3304904;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;São Gonçalo;Crescente/Decrescente;299,291;-22,774958;-22,856166;319,485;-42,941507;-43,103244
3303302;AUTOPISTA FLUMINENSE;2019;BR-101/RJ;Niterói;Crescente/Decrescente;319,486;-22,856166;-22,877778;322,1;-43,103244;-43,110591
4120804;AUTOPISTA LITORAL SUL;2009;BR-116/PR;Quatro Barras;Crescente/Decrescente;71,1;-25,344374;-25,39558;77,306;-49,043582;-49,056748
4119509;AUTOPISTA LITORAL SUL;2009;BR-116/PR;Piraquara;Crescente/Decrescente;77,307;-25,39558;-25,501677;91,52;-49,056748;-49,120878
4125506;AUTOPISTA LITORAL SUL;2009;BR-116/PR;São José dos Pinhais;Crescente/Decrescente;91,521;-25,501677;-25,56679;108,16;-49,120878;-49,239486
4106902;AUTOPISTA LITORAL SUL;2009;BR-116/PR;Curitiba;Crescente/Decrescente;108,161;-25,56679;-25,544043;115,2;-49,239486;-49,304259
4125506;AUTOPISTA LITORAL SUL;2009;BR-376/PR;São José dos Pinhais;Crescente/Decrescente;614,4;-25,56751;-25,751754;635,7;-49,182354;-49,127241
4127601;AUTOPISTA LITORAL SUL;2009;BR-376/PR;Tijucas do Sul;Crescente/Decrescente;635,701;-25,751754;-25,852471;662,486;-49,127241;-48,972491
4109609;AUTOPISTA LITORAL SUL;2009;BR-376/PR;Guaratuba;Crescente/Decrescente;662,487;-25,852471;-25,981114;682,123;-48,972491;-48,886779
4205803;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Garuva;Crescente/Decrescente;0;-25,981897;-26,12567;17,6;-48,886249;-48,88614
4209102;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Joinville;Crescente/Decrescente;17,601;-26,12567;-26,434375;56,2;-48,88614;-48,817454
4201307;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Araquari;Crescente/Decrescente;56,201;-26,434377;-26,597135;80,114;-48,817445;-48,723252
4202107;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Barra Velha;Crescente/Decrescente;80,115;-26,597143;-26,722714;96,18;-48,723256;-48,702149
4212809;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Balneário Piçarras;Crescente/Decrescente;96,181;-26,722714;-26,791231;103,905;-48,702149;-48,681051
4212502;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Penha;Crescente/Decrescente;103,906;-26,79124;-26,834887;110,2;-48,681049;-48,706378
4211306;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Navegantes;Crescente/Decrescente;110,201;-26,834943;-26,843138;111,766;-48,707382;-48,717905
4208203;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Itajaí;Crescente/Decrescente;111,767;-26,843145;-26,974557;128,294;-48,717912;-48,68262
4202008;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Balneário Camboriú;Decrescente;128,295;-26,974566;-27,060321;142,5;-48,682618;-48,596465
4202008;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Balneário Camboriú;Crescente;128,295;-27,060321;-26,999324;133;-48,596465;-48,646046
4202008;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Balneário Camboriú;Crescente;133,001;-26,999324;-27,05778;142,499;-48,646046;-48,597784
4208302;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Itapema;Crescente/Decrescente;142,501;-27,057795;-27,135585;152,065;-48,597772;-48,610146
4213500;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Porto Belo;Crescente/Decrescente;152,066;-27,135585;-27,208071;160,54;-48,610146;-48,619704
4218004;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Tijucas;Crescente/Decrescente;160,541;-27,208079;-27,321259;173,436;-48,619708;-48,627728
4206009;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Governador Celso Ramos;Crescente;173,437;-27,321268;-27,388523;181,19;-48,627725;-48,631977
4206009;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Governador Celso Ramos;Decrescente;173,437;-27,324035;-27,336558;174,83;-48,627185;-48,627126
4202305;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Biguaçu;Decrescente;174,831;-27,336567;-27,532377;198,51;-48,627126;-48,631298
4202305;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Biguaçu;Crescente;181,191;-27,391292;-27,526607;198,51;-48,631977;-48,635018
4216602;AUTOPISTA LITORAL SUL;2009;BR-101/SC;São José;Crescente/Decrescente;198,511;-27,532385;-27,623398;211;-48,631293;-48,652269
4211900;AUTOPISTA LITORAL SUL;2009;BR-101/SC;Palhoça;Crescente/Decrescente;211,001;-27,623398;-27,900286;244,68;-48,652269;-48,648762
4202305;AUTOPISTA LITORAL SUL;2009;Contorno de Florianópolis/SC;Biguaçu;Crescente/Decrescente;0;-27,35242;-27,526197;23,97;-48,63341;-48,707899
4216602;AUTOPISTA LITORAL SUL;2009;Contorno de Florianópolis/SC;São José;Crescente/Decrescente;23,971;-27,526197;-27,612756;34,42;-48,707899;-48,6929
4211900;AUTOPISTA LITORAL SUL;2009;Contorno de Florianópolis/SC;Palhoça;Crescente/Decrescente;34,421;-27,612756;-27,68398;48,6;-48,6929;-48,667375
4106902;AUTOPISTA PLANALTO SUL;2017;BR-116/PR;Curitiba;Crescente/Decrescente;115;-25,541951;-25,622952;124,22;-49,302827;-49,315824
4107652;AUTOPISTA PLANALTO SUL;2017;BR-116/PR;Fazenda Rio Grande;Crescente/Decrescente;124,221;-25,622952;-25,720668;135,26;-49,315824;-49,318065
4114302;AUTOPISTA PLANALTO SUL;2017;BR-116/PR;Mandirituba;Crescente/Decrescente;135,261;-25,720668;-25,864875;158,06;-49,318065;-49,410382
4121208;AUTOPISTA PLANALTO SUL;2017;BR-116/PR;Quitandinha;Crescente/Decrescente;158,061;-25,86532;-25,917297;179,08;-49,410997;-49,600844
4104105;AUTOPISTA PLANALTO SUL;2017;BR-116/PR;Campo do Tenente;Crescente/Decrescente;179,081;-25,917297;-26,032603;196,3;-49,600844;-49,689711
4122305;AUTOPISTA PLANALTO SUL;2017;BR-116/PR;Rio Negro;Crescente/Decrescente;196,301;-26,032603;-26,108853;211,8;-49,689711;-49,784141
4210100;AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Mafra;Crescente/Decrescente;0;-26,109172;-26,243912;20,185;-49,784422;-49,904054
4208104;AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Itaiópolis;Crescente/Decrescente;20,186;-26,243912;-26,352311;46,517;-49,904054;-50,110189
4212205;AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Papanduva;Crescente/Decrescente;46,518;-26,352311;-26,437685;66,5;-50,110189;-50,228719
3531605;AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Monte Castelo;Crescente/Decrescente;66,501;-26,437685;-26,761043;110,18;-50,228719;-50,351796
2513158;AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Santa Cecília;Crescente/Decrescente;110,181;-26,761043;-27,114553;161;-50,351796;-50,457397
4213351;AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Ponte Alta do Norte;Crescente/Decrescente;161,001;-27,114553;-27,217748;172,93;-50,457397;-50,466519
4216057;AUTOPISTA PLANALTO SUL;2017;BR-116/SC;São Cristóvão do Sul;Crescente/Decrescente;172,931;-27,217748;-27,362139;192,08;-50,466519;-50,433702
4213302;AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Ponte Alta;Crescente/Decrescente;192,081;-27,362139;-27,56288;217,16;-50,433702;-50,375849
4204558;AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Correia Pinto;Crescente/Decrescente;217,161;-27,56288;-27,746615;238,51;-50,375849;-50,334742
4209300;AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Lages;Crescente/Decrescente;238,511;-27,746615;-27,873218;255;-50,334742;-50,401553
4203253;AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Capão Alto;Crescente/Decrescente;255,001;-27,873218;-28,208807;310,24;-50,401553;-50,758695
4104006;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/PR;Campina Grande do Sul;Crescente/Decrescente;0;-25,060032;-25,102573;19,2;-48,562344;-48,72248
4101200;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/PR;Antonina;Crescente/Decrescente;19,201;-25,102573;-25,110182;24,5;-48,72248;-48,770864
4104006;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/PR;Campina Grande do Sul;Crescente/Decrescente;24,501;-25,110182;-25,304804;59,1;-48,770864;-48,946004
4104006;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/PR;Campina Grande do Sul;Crescente;59,101;-25,304733;-25,344296;71,1;-48,946024;-49,043511
4120804;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/PR;Quatro Barras;Decrescente;71,1;-25,344378;-25,304883;59,101;-49,043379;-48,945982
3552809;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Taboão da Serra;Crescente/Decrescente;268,9;-23,607729;-23,620181;275,45;-46,752335;-46,811094
3515004;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Embu das Artes;Crescente/Decrescente;275,451;-23,620181;-23,682935;284,7;-46,811094;-46,859026
3522208;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Itapecerica da Serra;Crescente/Decrescente;284,701;-23,682935;-23,786725;298,6;-46,859026;-46,91369
3549953;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;São Lourenço da Serra;Crescente/Decrescente;298,601;-23,786725;-23,893505;314,15;-46,91369;-46,984466
3526209;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Juquitiba;Crescente/Decrescente;314,151;-23,893505;-24,003621;340;-46,984466;-47,157577
3529906;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Miracatu;Crescente/Decrescente;340,001;-24,003621;-24,326072;406,717;-47,157577;-47,562016
3526100;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Juquiá;Crescente/Decrescente;406,718;-24,326072;-24,393085;427,355;-47,562016;-47,724028
3542602;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Registro;Crescente/Decrescente;427,356;-24,393085;-24,593025;457,375;-47,724028;-47,878932
3536208;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Pariquera-Açu;Crescente/Decrescente;457,376;-24,593025;-24,648092;465,825;-47,878932;-47,924377
3524600;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Jacupiranga;Crescente/Decrescente;465,826;-24,648092;-24,722865;482,07;-47,924377;-48,047391
3509254;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Cajati;Crescente/Decrescente;482,071;-24,722865;-24,911137;522,8;-48,047391;-48,252753
3505401;AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Barra do Turvo;Crescente/Decrescente;522,801;-24,911137;-25,059796;569,1;-48,252753;-48,561727
4104006;AUTOPISTA REGIS BITTENCOURT;2017;CW-116/PR;Campina Grande do Sul;Crescente;0;-25,345458;-25,370539;9,45;-49,044914;-49,123861
4120804;AUTOPISTA REGIS BITTENCOURT;2017;CW-116/PR;Quatro Barras;Decrescente;9,45;-25,370661;-25,346163;0;-49,123847;-49,04442
4105805;AUTOPISTA REGIS BITTENCOURT;2017;CW-116/PR;Colombo;Crescente/Decrescente;9,451;-25,370539;-25,387204;16,1;-49,123861;-49,177002
4106902;AUTOPISTA REGIS BITTENCOURT;2017;CW-116/PR;Curitiba;Crescente/Decrescente;16,101;-25,387204;-25,38898;18,5;-49,177002;-49,198037
5200308;CONCEBRA;2017;BR-60/GO;Alexânia;Crescente/Decrescente;13,951;-16,110974;-16,146572;47,11;-48,351112;-48,605159
5200100;CONCEBRA;2017;BR-60/GO;Abadiânia;Crescente/Decrescente;47,111;-16,146572;-16,276357;74,23;-48,605159;-48,779043
5201108;CONCEBRA;2017;BR-60/GO;Anápolis;Crescente/Decrescente;74,231;-16,276357;-16,405385;101,93;-48,779043;-48,982125
5208400;CONCEBRA;2017;BR-60/GO;Goianápolis;Crescente/Decrescente;101,931;-16,405385;-16,466201;114,5;-48,982125;-49,067065
5221197;CONCEBRA;2017;BR-60/GO;Terezópolis de Goiás;Crescente/Decrescente;114,501;-16,466201;-16,517256;122,85;-49,067065;-49,122921
5208400;CONCEBRA;2017;BR-60/GO;Goianápolis;Crescente/Decrescente;122,851;-16,517256;-16,576286;130,25;-49,122921;-49,161636
5208707;CONCEBRA;2017;BR-60/GO;Goiânia;Crescente/Decrescente;130,251;-16,576286;-16,620681;139;-49,161636;-49,206385
5208707;CONCEBRA;2017;BR-153/GO;Goiânia;Crescente/Decrescente;490;-16,620681;-16,734006;503,9;-49,206385;-49,243581
5201405;CONCEBRA;2017;BR-153/GO;Aparecida de Goiânia;Crescente/Decrescente;503,901;-16,734006;-16,851123;517,1;-49,243581;-49,247262
2305209;CONCEBRA;2017;BR-153/GO;Hidrolândia;Crescente/Decrescente;517,101;-16,851123;-17,084267;544,3;-49,247262;-49,223793
5217104;CONCEBRA;2017;BR-153/GO;Piracanjuba;Crescente/Decrescente;544,301;-17,084267;-17,127099;549,3;-49,223793;-49,212029
5218391;CONCEBRA;2017;BR-153/GO;Professor Jamil;Crescente/Decrescente;549,301;-17,127099;-17,132652;550;-49,212029;-49,214109
5217104;CONCEBRA;2017;BR-153/GO;Piracanjuba;Crescente/Decrescente;550,001;-17,132652;-17,190034;556,7;-49,214109;-49,209108
5218391;CONCEBRA;2017;BR-153/GO;Professor Jamil;Crescente/Decrescente;556,701;-17,190034;-17,34455;576,05;-49,209108;-49,247277
5217104;CONCEBRA;2017;BR-153/GO;Piracanjuba;Crescente/Decrescente;576,051;-17,34455;-17,348779;576,5;-49,247277;-49,248253
5218391;CONCEBRA;2017;BR-153/GO;Professor Jamil;Crescente/Decrescente;576,501;-17,348779;-17,358797;577,6;-49,248253;-49,248011
5217104;CONCEBRA;2017;BR-153/GO;Piracanjuba;Crescente/Decrescente;577,601;-17,358797;-17,401752;583,23;-49,248011;-49,223486
5218391;CONCEBRA;2017;BR-153/GO;Professor Jamil;Crescente/Decrescente;583,231;-17,401752;-17,439468;587,6;-49,223486;-49,231601
5217104;CONCEBRA;2017;BR-153/GO;Piracanjuba;Crescente/Decrescente;587,601;-17,439468;-17,518431;597,06;-49,231601;-49,216051
2308906;CONCEBRA;2017;BR-153/GO;Morrinhos;Crescente/Decrescente;597,061;-17,518431;-17,960341;650,25;-49,216051;-49,251597
5209101;CONCEBRA;2017;BR-153/GO;Goiatuba;Crescente/Decrescente;650,251;-17,960341;-18,143957;671,24;-49,251597;-49,288157
5216007;CONCEBRA;2017;BR-153/GO;Panamá;Crescente/Decrescente;671,241;-18,143957;-18,229595;681,62;-49,288157;-49,263035
5211503;CONCEBRA;2017;BR-153/GO;Itumbiara;Crescente/Decrescente;681,621;-18,229595;-18,417878;703,9;-49,263035;-49,194372
3103751;CONCEBRA;2017;BR-153/MG;Araporã;Crescente/Decrescente;0;-18,417878;-18,539511;13,77;-49,194372;-49,193339
3115805;CONCEBRA;2017;BR-153/MG;Centralina;Crescente/Decrescente;13,771;-18,539511;-18,722497;36,4;-49,193339;-49,121311
2906105;CONCEBRA;2017;BR-153/MG;Canápolis;Crescente/Decrescente;36,401;-18,722497;-18,791382;46,6;-49,121311;-49,084558
3142809;CONCEBRA;2017;BR-153/MG;Monte Alegre de Minas;Crescente/Decrescente;46,601;-18,791382;-19,038574;76,7;-49,084558;-49,011181
2512200;CONCEBRA;2017;BR-153/MG;Prata;Crescente/Decrescente;76,701;-19,038574;-19,597597;143,97;-49,011181;-48,833006
3111408;CONCEBRA;2017;BR-153/MG;Campo Florido;Crescente/Decrescente;143,971;-19,597597;-19,611174;145,75;-48,833006;-48,83901
3116902;CONCEBRA;2017;BR-153/MG;Comendador Gomes;Crescente/Decrescente;145,751;-19,611174;-19,799678;180;-48,83901;-48,96713
3127107;CONCEBRA;2017;BR-153/MG;Frutal;Crescente/Decrescente;180,001;-19,799678;-20,124474;223,2;-48,96713;-49,10497
3127008;CONCEBRA;2017;BR-153/MG;Fronteira;Crescente/Decrescente;223,201;-20,124474;-20,130251;223,9;-49,10497;-49,108448
3127107;CONCEBRA;2017;BR-153/MG;Frutal;Crescente/Decrescente;223,901;-20,130251;-20,137396;224,75;-49,108448;-49,110131
3127008;CONCEBRA;2017;BR-153/MG;Fronteira;Crescente/Decrescente;224,751;-20,137396;-20,305285;246,7;-49,110131;-49,207355
3106705;CONCEBRA;2017;BR-262/MG;Betim;Crescente/Decrescente;353;-19,987394;-19,972928;361,8;-44,198498;-44,277008
3136652;CONCEBRA;2017;BR-262/MG;Juatuba;Crescente/Decrescente;361,801;-19,972928;-19,936081;381,73;-44,277008;-44,438468
3140704;CONCEBRA;2017;BR-262/MG;Mateus Leme;Crescente/Decrescente;381,731;-19,936081;-19,918002;386,35;-44,438468;-44,482094
3126000;CONCEBRA;2017;BR-262/MG;Florestal;Crescente/Decrescente;386,351;-19,918002;-19,903303;392,88;-44,482094;-44,53853
3147105;CONCEBRA;2017;BR-262/MG;Pará de Minas;Crescente/Decrescente;392,881;-19,903303;-19,899832;406,94;-44,53853;-44,659507
3130200;CONCEBRA;2017;BR-262/MG;Igaratinga;Crescente/Decrescente;406,941;-19,899832;-19,885456;414,67;-44,659507;-44,721798
3147105;CONCEBRA;2017;BR-262/MG;Pará de Minas;Crescente/Decrescente;414,671;-19,885456;-19,882797;418,6;-44,721798;-44,758543
3130200;CONCEBRA;2017;BR-262/MG;Igaratinga;Crescente/Decrescente;418,601;-19,882797;-19,891683;424,6;-44,758543;-44,815994
3161809;CONCEBRA;2017;BR-262/MG;São Gonçalo do Pará;Crescente/Decrescente;424,601;-19,891683;-19,893956;431,2;-44,815994;-44,875643
3145208;CONCEBRA;2017;BR-262/MG;Nova Serrana;Crescente/Decrescente;431,201;-19,893956;-19,810805;460,2;-44,875643;-45,110484
